DOL_Vehicle_ID,Model_Year,Make,Model,Electric_Vehicle_Type,Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility,Electric_Range,Base_MSRP,Vehicle_Age,Range_Category,Price_Category,Price_per_Range,EV_Class,High_Range_Flag,Premium_Flag
100245,2018,Ola Electric,ZS EV,BEV,Eligible,91,1041398,8,Low,Premium,11443.93,BEV,0,1
100246,2018,Mahindra Electric,ZS EV,BEV,Eligible,317,1494604,8,High,Premium,4714.84,BEV,1,1
100247,2018,Ola Electric,ZS EV,BEV,Eligible,290,2117060,8,High,Premium,7300.21,BEV,0,1
100248,2018,MG Motor India,XUV400,BEV,Eligible,172,2751317,8,Medium,Premium,15996.03,BEV,0,1
100249,2018,Tata Motors,Kona EV,PHEV,Eligible,103,3857715,8,Medium,Premium,37453.54,PHEV,0,1
100250,2018,Hyundai EV,S1 Pro,BEV,Eligible,129,4424272,8,Medium,Premium,34296.68,BEV,0,1
100251,2018,MG Motor India,450X,BEV,Not Eligible,307,2516449,8,High,Premium,8196.9,BEV,1,1
100252,2018,BYD India,ZS EV,PHEV,Eligible,265,1990805,8,High,Premium,7512.47,PHEV,0,1
100253,2018,MG Motor India,iQube,BEV,Eligible,304,3942146,8,High,Premium,12967.59,BEV,1,1
100254,2018,BYD India,ZS EV,BEV,Not Eligible,413,2243862,8,High,Premium,5433.08,BEV,1,1
100255,2018,Tata Motors,Kona EV,BEV,Eligible,460,1522605,8,High,Premium,3310.01,BEV,1,1
100256,2018,MG Motor India,Atto 3,BEV,Eligible,458,3582712,8,High,Premium,7822.52,BEV,1,1
100257,2018,Ather Energy,450X,BEV,Eligible,503,1248619,8,High,Premium,2482.34,BEV,1,1
100258,2018,MG Motor India,XUV400,BEV,Eligible,159,1942377,8,Medium,Premium,12216.21,BEV,0,1
100259,2018,Tata Motors,Nexon EV,BEV,Eligible,343,2365291,8,High,Premium,6895.89,BEV,1,1
100260,2018,Ola Electric,Nexon EV,BEV,Eligible,254,3986308,8,High,Premium,15694.13,BEV,0,1
100261,2018,TVS Motor,S1 Pro,BEV,Eligible,446,1360494,8,High,Premium,3050.43,BEV,1,1
100262,2018,Ola Electric,ZS EV,PHEV,Eligible,372,1253299,8,High,Premium,3369.08,PHEV,1,1
100263,2018,Hyundai EV,450X,PHEV,Eligible,404,4206656,8,High,Premium,10412.51,PHEV,1,1
100264,2018,MG Motor India,S1 Pro,PHEV,Eligible,295,2707610,8,High,Premium,9178.34,PHEV,0,1
100265,2018,MG Motor India,450X,PHEV,Eligible,302,2267223,8,High,Premium,7507.36,PHEV,1,1
100266,2018,Hyundai EV,S1 Pro,BEV,Not Eligible,205,2243276,8,Medium,Premium,10942.81,BEV,0,1
100267,2018,BYD India,iQube,PHEV,Eligible,208,2449302,8,Medium,Premium,11775.49,PHEV,0,1
100268,2018,BYD India,Kona EV,BEV,Not Eligible,272,1864918,8,High,Premium,6856.32,BEV,0,1
100269,2018,Hyundai EV,ZS EV,BEV,Eligible,105,4082215,8,Medium,Premium,38878.24,BEV,0,1
100270,2018,Mahindra Electric,iQube,BEV,Not Eligible,368,1001376,8,High,Premium,2721.13,BEV,1,1
100271,2018,Ather Energy,iQube,BEV,Not Eligible,169,3557499,8,Medium,Premium,21050.29,BEV,0,1
100272,2018,BYD India,Nexon EV,PHEV,Eligible,168,3632719,8,Medium,Premium,21623.33,PHEV,0,1
100273,2018,Mahindra Electric,S1 Pro,BEV,Not Eligible,181,3482117,8,Medium,Premium,19238.22,BEV,0,1
100274,2018,Ather Energy,Nexon EV,BEV,Eligible,444,2838762,8,High,Premium,6393.61,BEV,1,1
100275,2018,BYD India,Nexon EV,BEV,Eligible,144,1976299,8,Medium,Premium,13724.3,BEV,0,1
100276,2018,Ola Electric,450X,BEV,Eligible,384,4185727,8,High,Premium,10900.33,BEV,1,1
100277,2018,MG Motor India,XUV400,BEV,Eligible,189,2402025,8,Medium,Premium,12709.13,BEV,0,1
100278,2018,Ather Energy,ZS EV,PHEV,Eligible,491,1979924,8,High,Premium,4032.43,PHEV,1,1
100279,2018,Ather Energy,ZS EV,BEV,Eligible,379,1471107,8,High,Premium,3881.55,BEV,1,1
100280,2018,Hyundai EV,ZS EV,BEV,Eligible,506,3710860,8,High,Premium,7333.72,BEV,1,1
100281,2018,Ola Electric,Atto 3,BEV,Eligible,282,1723346,8,High,Premium,6111.16,BEV,0,1
100282,2018,Hyundai EV,XUV400,BEV,Eligible,460,1605475,8,High,Premium,3490.16,BEV,1,1
100283,2018,Mahindra Electric,450X,BEV,Eligible,370,4167727,8,High,Premium,11264.13,BEV,1,1
100284,2018,MG Motor India,Nexon EV,PHEV,Eligible,169,4303096,8,Medium,Premium,25462.11,PHEV,0,1
100285,2018,MG Motor India,Atto 3,BEV,Eligible,150,2430814,8,Medium,Premium,16205.43,BEV,0,1
100286,2018,MG Motor India,iQube,PHEV,Eligible,453,2310822,8,High,Premium,5101.15,PHEV,1,1
100287,2018,MG Motor India,Atto 3,PHEV,Eligible,454,2145077,8,High,Premium,4724.84,PHEV,1,1
100288,2018,Tata Motors,ZS EV,BEV,Not Eligible,89,2707992,8,Low,Premium,30426.88,BEV,0,1
100289,2018,MG Motor India,XUV400,BEV,Not Eligible,129,3102263,8,Medium,Premium,24048.55,BEV,0,1
100290,2018,Tata Motors,ZS EV,BEV,Eligible,518,3781777,8,High,Premium,7300.73,BEV,1,1
100291,2018,Ola Electric,ZS EV,BEV,Eligible,228,949104,8,Medium,Premium,4162.74,BEV,0,1
100292,2018,Ola Electric,Atto 3,BEV,Eligible,217,1105768,8,Medium,Premium,5095.71,BEV,0,1
100293,2018,Hyundai EV,Nexon EV,PHEV,Eligible,370,2477222,8,High,Premium,6695.19,PHEV,1,1
100294,2018,Hyundai EV,450X,BEV,Eligible,320,1742186,8,High,Premium,5444.33,BEV,1,1
100295,2018,Mahindra Electric,S1 Pro,BEV,Eligible,121,1979583,8,Medium,Premium,16360.19,BEV,0,1
100296,2018,Tata Motors,S1 Pro,BEV,Eligible,215,4100352,8,Medium,Premium,19071.4,BEV,0,1
100297,2018,Ather Energy,Nexon EV,BEV,Eligible,84,3458379,8,Low,Premium,41171.18,BEV,0,1
100298,2018,TVS Motor,ZS EV,BEV,Eligible,379,1393948,8,High,Premium,3677.96,BEV,1,1
100299,2018,MG Motor India,Atto 3,BEV,Eligible,181,1613936,8,Medium,Premium,8916.77,BEV,0,1
100300,2018,Ola Electric,iQube,BEV,Eligible,115,4027748,8,Medium,Premium,35023.9,BEV,0,1
100301,2018,BYD India,iQube,BEV,Eligible,237,1654296,8,Medium,Premium,6980.15,BEV,0,1
100302,2018,TVS Motor,S1 Pro,PHEV,Eligible,82,2703919,8,Low,Premium,32974.62,PHEV,0,1
100303,2018,Mahindra Electric,iQube,BEV,Eligible,439,1093783,8,High,Premium,2491.53,BEV,1,1
100304,2018,Ather Energy,S1 Pro,BEV,Eligible,310,2739903,8,High,Premium,8838.4,BEV,1,1
100305,2018,Hyundai EV,S1 Pro,BEV,Eligible,221,2882243,8,Medium,Premium,13041.82,BEV,0,1
100306,2018,MG Motor India,Nexon EV,BEV,Eligible,328,1292136,8,High,Premium,3939.44,BEV,1,1
100307,2018,Hyundai EV,Atto 3,PHEV,Eligible,390,3611813,8,High,Premium,9261.06,PHEV,1,1
100308,2018,Ola Electric,450X,BEV,Eligible,91,3882448,8,Low,Premium,42664.26,BEV,0,1
100309,2018,Mahindra Electric,Kona EV,PHEV,Eligible,237,3987821,8,Medium,Premium,16826.25,PHEV,0,1
100310,2018,Hyundai EV,Nexon EV,BEV,Eligible,242,3790305,8,Medium,Premium,15662.42,BEV,0,1
100311,2018,Ola Electric,ZS EV,BEV,Not Eligible,104,3858104,8,Medium,Premium,37097.15,BEV,0,1
100312,2018,BYD India,Kona EV,BEV,Eligible,415,1593045,8,High,Premium,3838.66,BEV,1,1
100313,2018,Tata Motors,Kona EV,BEV,Eligible,196,3769729,8,Medium,Premium,19233.31,BEV,0,1
100314,2018,Tata Motors,Atto 3,PHEV,Eligible,91,907967,8,Low,Premium,9977.66,PHEV,0,1
100315,2018,BYD India,Kona EV,PHEV,Eligible,395,1764645,8,High,Premium,4467.46,PHEV,1,1
100316,2018,MG Motor India,S1 Pro,BEV,Eligible,366,4347794,8,High,Premium,11879.22,BEV,1,1
100317,2018,Hyundai EV,XUV400,BEV,Eligible,494,3903447,8,High,Premium,7901.71,BEV,1,1
100318,2018,Ather Energy,Nexon EV,BEV,Eligible,450,1037478,8,High,Premium,2305.51,BEV,1,1
100319,2018,Ola Electric,S1 Pro,PHEV,Eligible,352,1860612,8,High,Premium,5285.83,PHEV,1,1
100320,2018,Ola Electric,S1 Pro,BEV,Not Eligible,257,4454366,8,High,Premium,17332.16,BEV,0,1
100321,2018,TVS Motor,450X,BEV,Not Eligible,234,1188859,8,Medium,Premium,5080.59,BEV,0,1
100322,2018,Ather Energy,Kona EV,PHEV,Eligible,262,1494305,8,High,Premium,5703.45,PHEV,0,1
100323,2018,Hyundai EV,Atto 3,BEV,Eligible,393,1938199,8,High,Premium,4931.8,BEV,1,1
100324,2018,Ather Energy,ZS EV,BEV,Eligible,292,3537492,8,High,Premium,12114.7,BEV,0,1
100325,2018,Tata Motors,XUV400,BEV,Not Eligible,474,2084446,8,High,Premium,4397.57,BEV,1,1
100326,2018,MG Motor India,Kona EV,BEV,Eligible,131,2248207,8,Medium,Premium,17161.89,BEV,0,1
100327,2018,Tata Motors,450X,BEV,Not Eligible,501,4302281,8,High,Premium,8587.39,BEV,1,1
100328,2018,Tata Motors,iQube,BEV,Not Eligible,472,2825544,8,High,Premium,5986.32,BEV,1,1
100329,2018,Tata Motors,ZS EV,PHEV,Eligible,311,3219124,8,High,Premium,10350.88,PHEV,1,1
100330,2018,TVS Motor,XUV400,BEV,Eligible,512,3701742,8,High,Premium,7229.96,BEV,1,1
100331,2018,Mahindra Electric,450X,BEV,Eligible,166,3220484,8,Medium,Premium,19400.51,BEV,0,1
100332,2018,Tata Motors,450X,BEV,Eligible,231,2680752,8,Medium,Premium,11604.99,BEV,0,1
100333,2018,BYD India,Kona EV,PHEV,Eligible,515,1928494,8,High,Premium,3744.65,PHEV,1,1
100334,2018,Mahindra Electric,XUV400,BEV,Eligible,340,1529085,8,High,Premium,4497.31,BEV,1,1
100335,2018,BYD India,iQube,BEV,Eligible,416,3145854,8,High,Premium,7562.15,BEV,1,1
100336,2018,Tata Motors,ZS EV,BEV,Eligible,128,3179203,8,Medium,Premium,24837.52,BEV,0,1
100337,2018,Tata Motors,Nexon EV,BEV,Eligible,269,2217630,8,High,Premium,8243.98,BEV,0,1
100338,2018,Mahindra Electric,iQube,BEV,Eligible,348,2581076,8,High,Premium,7416.89,BEV,1,1
100339,2018,MG Motor India,XUV400,BEV,Eligible,352,2400071,8,High,Premium,6818.38,BEV,1,1
100340,2018,TVS Motor,XUV400,BEV,Eligible,193,3876533,8,Medium,Premium,20085.66,BEV,0,1
100341,2018,Ola Electric,iQube,BEV,Eligible,192,2201367,8,Medium,Premium,11465.45,BEV,0,1
100342,2018,BYD India,Atto 3,BEV,Eligible,312,1206094,8,High,Premium,3865.69,BEV,1,1
100343,2018,Ather Energy,Kona EV,BEV,Eligible,439,1741965,8,High,Premium,3968.03,BEV,1,1
100344,2018,TVS Motor,Kona EV,BEV,Eligible,424,3020539,8,High,Premium,7123.91,BEV,1,1
100345,2018,Ather Energy,450X,BEV,Eligible,362,2128337,8,High,Premium,5879.38,BEV,1,1
100346,2018,Ather Energy,Kona EV,BEV,Eligible,268,2015488,8,High,Premium,7520.48,BEV,0,1
100347,2018,Mahindra Electric,Atto 3,BEV,Not Eligible,374,1004555,8,High,Premium,2685.98,BEV,1,1
100348,2018,BYD India,iQube,BEV,Eligible,223,1882599,8,Medium,Premium,8442.15,BEV,0,1
100349,2018,Tata Motors,S1 Pro,BEV,Eligible,303,2043657,8,High,Premium,6744.74,BEV,1,1
100350,2018,Ather Energy,iQube,BEV,Eligible,298,3153722,8,High,Premium,10582.96,BEV,0,1
100351,2018,Tata Motors,S1 Pro,BEV,Eligible,313,1967609,8,High,Premium,6286.29,BEV,1,1
100352,2018,Hyundai EV,Kona EV,BEV,Eligible,516,4135192,8,High,Premium,8013.94,BEV,1,1
100353,2018,BYD India,Atto 3,BEV,Eligible,290,1933316,8,High,Premium,6666.61,BEV,0,1
100354,2018,Ola Electric,S1 Pro,BEV,Eligible,306,1447993,8,High,Premium,4732.0,BEV,1,1
100355,2018,TVS Motor,Atto 3,BEV,Eligible,117,1004195,8,Medium,Premium,8582.86,BEV,0,1
100356,2018,Tata Motors,Atto 3,PHEV,Eligible,300,4009389,8,High,Premium,13364.63,PHEV,1,1
100357,2018,BYD India,S1 Pro,BEV,Eligible,333,2057655,8,High,Premium,6179.14,BEV,1,1
100358,2018,BYD India,S1 Pro,BEV,Eligible,384,4114654,8,High,Premium,10715.24,BEV,1,1
100359,2018,Ola Electric,Kona EV,PHEV,Eligible,196,3172158,8,Medium,Premium,16184.48,PHEV,0,1
100360,2018,Ola Electric,Kona EV,BEV,Eligible,262,3073408,8,High,Premium,11730.56,BEV,0,1
100361,2018,Ola Electric,XUV400,BEV,Eligible,392,3030939,8,High,Premium,7731.99,BEV,1,1
100362,2018,Hyundai EV,S1 Pro,BEV,Eligible,126,1639290,8,Medium,Premium,13010.24,BEV,0,1
100363,2018,Ola Electric,XUV400,BEV,Eligible,169,4284132,8,Medium,Premium,25349.89,BEV,0,1
100364,2018,MG Motor India,XUV400,BEV,Eligible,192,3658909,8,Medium,Premium,19056.82,BEV,0,1
100365,2018,Mahindra Electric,450X,BEV,Eligible,482,3080521,8,High,Premium,6391.12,BEV,1,1
100366,2018,Ather Energy,450X,BEV,Not Eligible,128,3520308,8,Medium,Premium,27502.41,BEV,0,1
100367,2018,Hyundai EV,ZS EV,BEV,Not Eligible,310,3446982,8,High,Premium,11119.3,BEV,1,1
100368,2018,Ola Electric,Kona EV,BEV,Eligible,253,3004683,8,High,Premium,11876.22,BEV,0,1
100369,2018,TVS Motor,Nexon EV,PHEV,Eligible,493,3129655,8,High,Premium,6348.18,PHEV,1,1
100370,2018,Ola Electric,Atto 3,BEV,Not Eligible,299,973997,8,High,Premium,3257.52,BEV,0,1
100371,2018,BYD India,ZS EV,BEV,Not Eligible,149,1466088,8,Medium,Premium,9839.52,BEV,0,1
100372,2018,Ola Electric,ZS EV,PHEV,Eligible,100,1733731,8,Medium,Premium,17337.31,PHEV,0,1
100373,2018,BYD India,Atto 3,BEV,Eligible,327,2914410,8,High,Premium,8912.57,BEV,1,1
100374,2018,MG Motor India,ZS EV,BEV,Eligible,463,2626605,8,High,Premium,5673.01,BEV,1,1
100375,2018,MG Motor India,450X,BEV,Eligible,297,4168516,8,High,Premium,14035.41,BEV,0,1
100376,2018,Tata Motors,450X,BEV,Eligible,504,3265600,8,High,Premium,6479.37,BEV,1,1
100377,2018,Tata Motors,Atto 3,BEV,Eligible,368,1106487,8,High,Premium,3006.76,BEV,1,1
100378,2018,MG Motor India,XUV400,BEV,Eligible,165,945232,8,Medium,Premium,5728.68,BEV,0,1
100379,2018,Hyundai EV,ZS EV,BEV,Eligible,420,2337188,8,High,Premium,5564.73,BEV,1,1
100380,2018,MG Motor India,ZS EV,BEV,Eligible,447,1764690,8,High,Premium,3947.85,BEV,1,1
100381,2018,TVS Motor,Atto 3,BEV,Eligible,138,1997353,8,Medium,Premium,14473.57,BEV,0,1
100382,2018,TVS Motor,iQube,BEV,Eligible,99,1488158,8,Low,Premium,15031.9,BEV,0,1
100383,2018,BYD India,iQube,BEV,Eligible,158,3801717,8,Medium,Premium,24061.5,BEV,0,1
100384,2018,TVS Motor,ZS EV,BEV,Eligible,448,4336990,8,High,Premium,9680.78,BEV,1,1
100385,2018,Mahindra Electric,iQube,BEV,Eligible,121,4087699,8,Medium,Premium,33782.64,BEV,0,1
100386,2018,BYD India,Nexon EV,BEV,Not Eligible,506,1850162,8,High,Premium,3656.45,BEV,1,1
100387,2018,MG Motor India,iQube,BEV,Eligible,376,2810947,8,High,Premium,7475.92,BEV,1,1
100388,2018,BYD India,Atto 3,PHEV,Eligible,183,3731569,8,Medium,Premium,20391.09,PHEV,0,1
100389,2018,MG Motor India,Atto 3,BEV,Eligible,444,3914938,8,High,Premium,8817.43,BEV,1,1
100390,2018,Tata Motors,S1 Pro,BEV,Eligible,87,2768388,8,Low,Premium,31820.55,BEV,0,1
100391,2018,Hyundai EV,Kona EV,PHEV,Eligible,354,3392959,8,High,Premium,9584.63,PHEV,1,1
100392,2018,BYD India,450X,PHEV,Eligible,100,3374653,8,Medium,Premium,33746.53,PHEV,0,1
100393,2018,Hyundai EV,ZS EV,BEV,Eligible,326,2349796,8,High,Premium,7207.96,BEV,1,1
100394,2018,Tata Motors,S1 Pro,PHEV,Not Eligible,461,1419165,8,High,Premium,3078.45,PHEV,1,1
100395,2018,Ather Energy,Nexon EV,BEV,Eligible,513,2604581,8,High,Premium,5077.16,BEV,1,1
100396,2018,Mahindra Electric,ZS EV,BEV,Eligible,443,3409256,8,High,Premium,7695.84,BEV,1,1
100397,2018,Mahindra Electric,S1 Pro,BEV,Eligible,356,3642427,8,High,Premium,10231.54,BEV,1,1
100398,2018,Ather Energy,XUV400,BEV,Eligible,120,2675922,8,Medium,Premium,22299.35,BEV,0,1
100399,2018,Tata Motors,Atto 3,BEV,Not Eligible,229,4183216,8,Medium,Premium,18267.32,BEV,0,1
100400,2018,BYD India,XUV400,BEV,Eligible,291,1058588,8,High,Premium,3637.76,BEV,0,1
100401,2018,TVS Motor,iQube,BEV,Eligible,502,1500517,8,High,Premium,2989.08,BEV,1,1
100402,2018,TVS Motor,Atto 3,BEV,Not Eligible,270,3203554,8,High,Premium,11865.01,BEV,0,1
100403,2018,BYD India,Atto 3,BEV,Eligible,392,1911316,8,High,Premium,4875.81,BEV,1,1
100404,2018,Ola Electric,S1 Pro,BEV,Eligible,472,2452226,8,High,Premium,5195.39,BEV,1,1
100405,2018,Mahindra Electric,Nexon EV,PHEV,Eligible,298,1483098,8,High,Premium,4976.84,PHEV,0,1
100406,2018,Hyundai EV,Kona EV,PHEV,Not Eligible,407,3123650,8,High,Premium,7674.82,PHEV,1,1
100407,2018,Mahindra Electric,S1 Pro,BEV,Not Eligible,503,3675895,8,High,Premium,7307.94,BEV,1,1
100408,2018,TVS Motor,Nexon EV,BEV,Not Eligible,514,1139017,8,High,Premium,2215.99,BEV,1,1
100409,2018,Ather Energy,Atto 3,BEV,Not Eligible,152,1173146,8,Medium,Premium,7718.07,BEV,0,1
100410,2018,Mahindra Electric,Atto 3,BEV,Eligible,199,3309381,8,Medium,Premium,16630.06,BEV,0,1
100411,2018,Hyundai EV,Nexon EV,BEV,Eligible,455,3585747,8,High,Premium,7880.76,BEV,1,1
100412,2018,Tata Motors,XUV400,BEV,Not Eligible,120,2151011,8,Medium,Premium,17925.09,BEV,0,1
100413,2018,Tata Motors,450X,BEV,Eligible,504,4108823,8,High,Premium,8152.43,BEV,1,1
100414,2018,Hyundai EV,Nexon EV,BEV,Not Eligible,347,4231106,8,High,Premium,12193.39,BEV,1,1
100415,2018,Ather Energy,Atto 3,BEV,Eligible,383,2269363,8,High,Premium,5925.23,BEV,1,1
100416,2018,Ather Energy,450X,BEV,Not Eligible,472,1994979,8,High,Premium,4226.65,BEV,1,1
100417,2018,TVS Motor,450X,BEV,Eligible,503,3220715,8,High,Premium,6403.01,BEV,1,1
100418,2018,Mahindra Electric,ZS EV,BEV,Eligible,485,3667079,8,High,Premium,7560.99,BEV,1,1
100419,2018,Tata Motors,450X,BEV,Eligible,390,3670374,8,High,Premium,9411.22,BEV,1,1
100420,2018,Ola Electric,450X,PHEV,Eligible,273,1262455,8,High,Premium,4624.38,PHEV,0,1
100421,2018,Tata Motors,iQube,BEV,Eligible,341,2984504,8,High,Premium,8752.21,BEV,1,1
100422,2018,MG Motor India,XUV400,BEV,Eligible,459,4462944,8,High,Premium,9723.19,BEV,1,1
100423,2018,Mahindra Electric,iQube,BEV,Eligible,511,2659980,8,High,Premium,5205.44,BEV,1,1
100424,2018,Ather Energy,Kona EV,PHEV,Eligible,448,2269277,8,High,Premium,5065.35,PHEV,1,1
100425,2018,Tata Motors,ZS EV,BEV,Eligible,324,4162384,8,High,Premium,12846.86,BEV,1,1
100426,2018,Hyundai EV,Kona EV,BEV,Eligible,423,1667524,8,High,Premium,3942.14,BEV,1,1
100427,2018,Mahindra Electric,XUV400,BEV,Eligible,120,2494918,8,Medium,Premium,20790.98,BEV,0,1
100428,2018,Mahindra Electric,XUV400,BEV,Eligible,125,1608140,8,Medium,Premium,12865.12,BEV,0,1
100429,2018,Ola Electric,iQube,PHEV,Eligible,188,2975915,8,Medium,Premium,15829.34,PHEV,0,1
100430,2018,MG Motor India,Atto 3,PHEV,Eligible,87,3373112,8,Low,Premium,38771.4,PHEV,0,1
100431,2018,Ather Energy,Atto 3,BEV,Eligible,254,3064563,8,High,Premium,12065.21,BEV,0,1
100432,2018,Tata Motors,Atto 3,BEV,Eligible,226,3555982,8,Medium,Premium,15734.43,BEV,0,1
100433,2018,Tata Motors,S1 Pro,BEV,Eligible,222,4453320,8,Medium,Premium,20060.0,BEV,0,1
100434,2018,Tata Motors,ZS EV,BEV,Eligible,410,1155948,8,High,Premium,2819.39,BEV,1,1
100435,2018,Hyundai EV,Nexon EV,BEV,Eligible,107,2361331,8,Medium,Premium,22068.51,BEV,0,1
100436,2018,Ather Energy,Kona EV,BEV,Eligible,429,3200199,8,High,Premium,7459.67,BEV,1,1
100437,2018,Ola Electric,XUV400,BEV,Eligible,390,1120972,8,High,Premium,2874.29,BEV,1,1
100438,2018,Hyundai EV,Nexon EV,BEV,Eligible,488,3725494,8,High,Premium,7634.21,BEV,1,1
100439,2018,Ather Energy,Kona EV,PHEV,Eligible,499,1394178,8,High,Premium,2793.94,PHEV,1,1
100440,2018,Hyundai EV,S1 Pro,BEV,Not Eligible,367,1573218,8,High,Premium,4286.7,BEV,1,1
100441,2018,BYD India,Atto 3,BEV,Eligible,127,3438143,8,Medium,Premium,27071.99,BEV,0,1
100442,2018,Ola Electric,S1 Pro,BEV,Eligible,246,3430971,8,Medium,Premium,13947.04,BEV,0,1
100443,2018,TVS Motor,Nexon EV,BEV,Eligible,227,1145404,8,Medium,Premium,5045.83,BEV,0,1
100444,2018,Mahindra Electric,XUV400,BEV,Eligible,205,2127146,8,Medium,Premium,10376.32,BEV,0,1
100445,2018,TVS Motor,ZS EV,BEV,Eligible,519,4040811,8,High,Premium,7785.76,BEV,1,1
100446,2018,Tata Motors,450X,PHEV,Eligible,493,1728791,8,High,Premium,3506.68,PHEV,1,1
100447,2018,Ather Energy,S1 Pro,BEV,Eligible,509,3830677,8,High,Premium,7525.89,BEV,1,1
100448,2018,Mahindra Electric,ZS EV,BEV,Eligible,204,3112750,8,Medium,Premium,15258.58,BEV,0,1
100449,2018,MG Motor India,450X,BEV,Not Eligible,203,3005188,8,Medium,Premium,14803.88,BEV,0,1
100450,2018,MG Motor India,S1 Pro,BEV,Not Eligible,364,2272236,8,High,Premium,6242.41,BEV,1,1
100451,2018,Tata Motors,450X,PHEV,Eligible,357,2583523,8,High,Premium,7236.76,PHEV,1,1
100452,2018,Ather Energy,ZS EV,BEV,Eligible,388,3658010,8,High,Premium,9427.86,BEV,1,1
100453,2018,MG Motor India,iQube,BEV,Eligible,329,1030544,8,High,Premium,3132.35,BEV,1,1
100454,2018,Ather Energy,S1 Pro,BEV,Eligible,403,3465618,8,High,Premium,8599.55,BEV,1,1
100455,2018,Mahindra Electric,450X,BEV,Eligible,218,2092931,8,Medium,Premium,9600.6,BEV,0,1
100456,2018,Ola Electric,ZS EV,BEV,Eligible,328,3172919,8,High,Premium,9673.53,BEV,1,1
100457,2018,TVS Motor,S1 Pro,PHEV,Eligible,180,1139779,8,Medium,Premium,6332.11,PHEV,0,1
100458,2018,Ather Energy,ZS EV,BEV,Eligible,252,2869710,8,High,Premium,11387.74,BEV,0,1
100459,2018,Mahindra Electric,Atto 3,BEV,Eligible,263,2518963,8,High,Premium,9577.81,BEV,0,1
100460,2018,Tata Motors,XUV400,BEV,Eligible,383,938635,8,High,Premium,2450.74,BEV,1,1
100461,2018,Ola Electric,Kona EV,BEV,Eligible,295,4310326,8,High,Premium,14611.27,BEV,0,1
100462,2018,Mahindra Electric,ZS EV,BEV,Eligible,516,2062189,8,High,Premium,3996.49,BEV,1,1
100463,2018,BYD India,Atto 3,BEV,Eligible,470,2099151,8,High,Premium,4466.28,BEV,1,1
100464,2018,Ather Energy,Nexon EV,BEV,Eligible,304,3099391,8,High,Premium,10195.37,BEV,1,1
100465,2018,Mahindra Electric,XUV400,BEV,Not Eligible,510,3545485,8,High,Premium,6951.93,BEV,1,1
100466,2018,TVS Motor,Kona EV,BEV,Eligible,250,1542613,8,High,Premium,6170.45,BEV,0,1
100467,2018,Ather Energy,iQube,BEV,Eligible,248,2787895,8,Medium,Premium,11241.51,BEV,0,1
100468,2018,Hyundai EV,Atto 3,PHEV,Not Eligible,449,1172647,8,High,Premium,2611.69,PHEV,1,1
100469,2018,BYD India,XUV400,BEV,Eligible,104,1302980,8,Medium,Premium,12528.65,BEV,0,1
100470,2018,Ola Electric,iQube,BEV,Eligible,336,1837635,8,High,Premium,5469.15,BEV,1,1
100471,2018,MG Motor India,Kona EV,BEV,Eligible,339,1262462,8,High,Premium,3724.08,BEV,1,1
100472,2018,Hyundai EV,S1 Pro,BEV,Eligible,369,1885132,8,High,Premium,5108.76,BEV,1,1
100473,2018,TVS Motor,ZS EV,BEV,Eligible,454,2092097,8,High,Premium,4608.14,BEV,1,1
100474,2018,Ola Electric,ZS EV,BEV,Eligible,92,2483214,8,Low,Premium,26991.46,BEV,0,1
100475,2018,TVS Motor,Atto 3,PHEV,Eligible,461,3232214,8,High,Premium,7011.31,PHEV,1,1
100476,2018,BYD India,Nexon EV,BEV,Eligible,237,2899284,8,Medium,Premium,12233.27,BEV,0,1
100477,2018,Tata Motors,Kona EV,BEV,Eligible,262,1562550,8,High,Premium,5963.93,BEV,0,1
100478,2018,TVS Motor,Kona EV,BEV,Eligible,239,3995565,8,Medium,Premium,16717.85,BEV,0,1
100479,2018,Ather Energy,iQube,BEV,Eligible,109,3642974,8,Medium,Premium,33421.78,BEV,0,1
100480,2018,Ola Electric,Atto 3,BEV,Eligible,369,1068785,8,High,Premium,2896.44,BEV,1,1
100481,2018,Tata Motors,S1 Pro,BEV,Eligible,320,2561945,8,High,Premium,8006.08,BEV,1,1
100482,2018,Hyundai EV,Nexon EV,BEV,Eligible,385,1634983,8,High,Premium,4246.71,BEV,1,1
100483,2018,Tata Motors,iQube,BEV,Eligible,218,3231256,8,Medium,Premium,14822.28,BEV,0,1
100484,2018,Mahindra Electric,ZS EV,BEV,Eligible,179,2062126,8,Medium,Premium,11520.26,BEV,0,1
100485,2018,Hyundai EV,iQube,PHEV,Eligible,258,2713924,8,High,Premium,10519.09,PHEV,0,1
100486,2018,Ather Energy,Nexon EV,PHEV,Eligible,296,4044311,8,High,Premium,13663.21,PHEV,0,1
100487,2018,Ather Energy,XUV400,BEV,Eligible,496,1411511,8,High,Premium,2845.79,BEV,1,1
100488,2018,BYD India,Nexon EV,BEV,Eligible,100,4324083,8,Medium,Premium,43240.83,BEV,0,1
100489,2018,MG Motor India,Nexon EV,BEV,Not Eligible,383,2422534,8,High,Premium,6325.15,BEV,1,1
100490,2018,BYD India,iQube,BEV,Eligible,306,3788939,8,High,Premium,12382.15,BEV,1,1
100491,2018,Ather Energy,ZS EV,BEV,Eligible,179,4072382,8,Medium,Premium,22750.74,BEV,0,1
